"scientific_name","family","taxonrank","gbif_rec"
"Anthurium recavum Croat","Araceae","SPECIES","3"
"Bunchosia pseudonitida Cuatrec.","Malpighiaceae","SPECIES","3"
"Dicranopteris flexuosa (Schrad.) Underw.","Gleicheniaceae","SPECIES","3"
"Peperomia falanana Trel. & Yunck.","Piperaceae","SPECIES","3"
"Peperomia obtusifolia (L.) A.Dietr.","Piperaceae","SPECIES","3"
"Peperomia tetraphylla (G.Forst.) Hook. & Arn.","Piperaceae","SPECIES","3"
"Dieffenbachia seguine (Jacq.) Schott","Araceae","SPECIES","3"
"Burmeistera xerampelina E.Wimm.","Campanulaceae","SPECIES","3"
"Bursera graveolens (Kunth) Triana & Planch.","Burseraceae","SPECIES","3"
"Dioclea sericea Kunth","Fabaceae","SPECIES","3"
"Anthurium stenophyllum Sodiro","Araceae","SPECIES","3"
"Petrea volubilis L.","Verbenaceae","SPECIES","3"
"Caesalpinia cassioides Willd.","Fabaceae","SPECIES","3"
"Diplazium ferulaceum (T.Moore ex Hook.) Lellinger","Athyriaceae","SPECIES","3"
"Philodendron hebetatum Croat","Araceae","SPECIES","3"
"Philodendron viride Engl.","Araceae","SPECIES","3"
"Caesalpinia Plum. ex L.","Fabaceae","GENUS","3"
"Phoradendron Nutt.","Viscaceae","GENUS","3"
"Phragmipedium longifolium (Warsz. & Rchb.f.) Rolfe","Orchidaceae","SPECIES","3"
"Disterigma cryptocalyx A.C.Sm.","Ericaceae","SPECIES","3"
"Phyllanthus L.","Phyllanthaceae","GENUS","3"
"Disterigma noyesiae Luteyn","Ericaceae","SPECIES","3"
"Dombeya wallichii (Lindl.) Benth. & Hook.fil.","Malvaceae","SPECIES","3"
"Cajanus cajan (L.) Huth","Fabaceae","SPECIES","3"
"Caladium bicolor (Aiton) Vent.","Araceae","SPECIES","3"
"Eirmocephala brachiata (Benth. ex Oerst.) H.Rob.","Asteraceae","SPECIES","3"
"Piper umbellatum L.","Piperaceae","SPECIES","3"
"Pistia stratiotes L.","Araceae","SPECIES","3"
"Pitcairnia arcuata (André) André","Bromeliaceae","SPECIES","3"
"Pitcairnia kniphofioides L.B.Sm.","Bromeliaceae","SPECIES","3"
"Pitcairnia L'Hér.","Bromeliaceae","GENUS","3"
"Plagiochila aerea Taylor","Plagiochilaceae","SPECIES","3"
"Calathea multispicata H.Kenn. & M.Serna","Marantaceae","SPECIES","3"
"Plagiochila macrifolia Taylor","Plagiochilaceae","SPECIES","3"
"Calatola columbiana Sleumer","Metteniusaceae","SPECIES","3"
"Pleopeltis remota (Desv.) A.R.Sm.","Polypodiaceae","SPECIES","3"
"Calatola costaricensis Standl.","Metteniusaceae","SPECIES","3"
"Eleocharis elegans (Kunth) Roem. & Schult.","Cyperaceae","SPECIES","3"
"Eleusine indica (L.) Gaertn.","Poaceae","SPECIES","3"
"Calea L.","Asteraceae","GENUS","3"
"Plinia cauliflora (DC.) Kausel","Myrtaceae","SPECIES","3"
"Plumeria Tourn. ex L.","Apocynaceae","GENUS","3"
"Podandrogyne colombiana Iltis & Cochrane","Cleomaceae","SPECIES","3"
"Podocarpus oleifolius D.Don","Podocarpaceae","SPECIES","3"
"Antigonon leptopus Hook. & Arn.","Polygonaceae","SPECIES","3"
"Entosthodon bonplandii (Hook.) Mitt.","Funariaceae","SPECIES","3"
"Polygala paniculata L.","Polygalaceae","SPECIES","3"
"Polypodium L.","Polypodiaceae","GENUS","3"
"Polyscias filicifolia (C.Moore ex E.Fourn.) L.H.Bailey","Araliaceae","SPECIES","3"
"Polytrichadelphus aristatus (Hampe) Mitt.","Polytrichaceae","SPECIES","3"
"Polytrichadelphus longisetus (Brid.) Mitt.","Polytrichaceae","SPECIES","3"
"Porana paniculata Roxb.","Convolvulaceae","SPECIES","3"
"Epidendrum lacustre Lindl.","Orchidaceae","SPECIES","3"
"Porotrichodendron lindigii (Hampe) W.R.Buck","Neckeraceae","SPECIES","3"
"Porotrichum korthalsianum (Dozy & Molk.) Mitt.","Neckeraceae","SPECIES","3"
"Posoqueria latifolia (Rudge) Schult.","Rubiaceae","SPECIES","3"
"Aechmea distichantha Lem.","Bromeliaceae","SPECIES","3"
"Epidendrum peperomia Rchb.f.","Orchidaceae","SPECIES","3"
"Prunus integrifolia (C.Presl) Walp.","Rosaceae","SPECIES","3"
"Epidendrum torquatum Lindl.","Orchidaceae","SPECIES","3"
"Psammisia Klotzsch","Ericaceae","GENUS","3"
"Pseudelephantopus spiralis (Less.) Cronquist","Asteraceae","SPECIES","3"
"Pseudobombax septenatum (Jacq.) Dugand","Malvaceae","SPECIES","3"
"Psidium L.","Myrtaceae","GENUS","3"
"Psilochilus vallecaucanus Kolan. & Szlach.","Orchidaceae","SPECIES","3"
"Psittacanthus dilatatus A.C.Sm.","Loranthaceae","SPECIES","3"
"Psychotria areolata C.M.Taylor","Rubiaceae","SPECIES","3"
"Psychotria hazenii Standl.","Rubiaceae","SPECIES","3"
"Pteridium aquilinum (L.) Kuhn","Dennstaedtiaceae","SPECIES","3"
"Arachis repens Handro","Fabaceae","SPECIES","3"
"Erechtites valerianifolius (Wolf ex Rchb.) DC.","Asteraceae","SPECIES","3"
"Calomystrium","Araceae","GENUS","3"
"Raputia heptaphylla Pittier","Rutaceae","SPECIES","3"
"Raputiarana subsigmoidea (Ducke) Emmerich","Rutaceae","SPECIES","3"
"Rhodobryum beyrichianum (Hornsch.) Müll.Hal.","Bryaceae","SPECIES","3"
"Calopogonium mucunoides Desv.","Fabaceae","SPECIES","3"
"Rhynchospora polyphylla (Vahl) Vahl","Cyperaceae","SPECIES","3"
"Roseodendron chryseum (S.F.Blake) Miranda","Bignoniaceae","SPECIES","3"
"Rubus L.","Rosaceae","GENUS","3"
"Eschweilera Mart. ex DC.","Lecythidaceae","GENUS","3"
"Alpinia zerumbet (Pers.) B.L.Burtt & R.M.Sm.","Zingiberaceae","SPECIES","3"
"Etlingera elatior (Jack) R.M.Sm.","Zingiberaceae","SPECIES","3"
"Sabal mauritiiformis (H.Karst.) Griseb. & H.Wendl.","Arecaceae","SPECIES","3"
"Eucalyptus camaldulensis Denham","Myrtaceae","SPECIES","3"
"Campyloneurum brevifolium (Lodd. ex Link) Link","Polypodiaceae","SPECIES","3"
"Salvia leucantha Cav.","Lamiaceae","SPECIES","3"
"Eucalyptus L'Hér.","Myrtaceae","GENUS","3"
"Sambucus nigra L.","Viburnaceae","SPECIES","3"
"Aristida torta (Nees) Kunth","Poaceae","SPECIES","3"
"Eugenia biflora (L.) DC.","Myrtaceae","SPECIES","3"
"Eugenia florida DC.","Myrtaceae","SPECIES","3"
"Saurauia tomentosa (Kunth) Spreng.","Actinidiaceae","SPECIES","3"
"Scleria bracteata Cav.","Cyperaceae","SPECIES","3"
"Aechmea tonduzii Mez & Pittier","Bromeliaceae","SPECIES","3"
"Euphorbiaceae","Euphorbiaceae","FAMILY","3"
"Euterpe precatoria var. longivaginata (Mart.) A.J.Hend.","Arecaceae","VARIETY","3"
"Senna macrophylla (Kunth) H.S.Irwin & Barneby","Fabaceae","SPECIES","3"
"Senna occidentalis (L.) Link","Fabaceae","SPECIES","3"
"Senna reticulata (Willd.) H.S.Irwin & Barneby","Fabaceae","SPECIES","3"
"Serpocaulon fraxinifolium (Jacq.) A.R.Sm.","Polypodiaceae","SPECIES","3"
"Serpocaulon sessilifolium (Desv.) A.R.Sm.","Polypodiaceae","SPECIES","3"
"SH1016977.09FU","Lepidoziaceae","UNRANKED","3"
"Siparuna thecaphora (Poepp. & Endl.) A.DC.","Siparunaceae","SPECIES","3"
"Ficus americana subsp. andicola (Standl.) C.C.Berg","Moraceae","SUBSPECIES","3"
"Smilacaceae","Smilacaceae","FAMILY","3"
"Ficus brevibracteata W.C.Burger","Moraceae","SPECIES","3"
"Ficus citrifolia Mill.","Moraceae","SPECIES","3"
"Solanum acerifolium Humb. & Bonpl. ex Dunal","Solanaceae","SPECIES","3"
"Solanum diphyllum L.","Solanaceae","SPECIES","3"
"Ficus cuatrecasasiana Dugand","Moraceae","SPECIES","3"
"Ficus drupacea Thunb.","Moraceae","SPECIES","3"
"Ficus elastica Roxb.","Moraceae","SPECIES","3"
"Solanum torvum Sw.","Solanaceae","SPECIES","3"
"Solanum umbellatum Mill.","Solanaceae","SPECIES","3"
"Sorocea sprucei (Baill.) J.F.Macbr.","Moraceae","SPECIES","3"
"Ficus pumila L.","Moraceae","SPECIES","3"
"Spermacoce confusa Rendle","Rubiaceae","SPECIES","3"
"Sphaeradenia Harling","Cyclanthaceae","GENUS","3"
"Sphagnum subsecundum var. rufescens (Nees & Hornsch.) Huebener","Sphagnaceae","VARIETY","3"
"Arundina graminifolia (D.Don) Hochr.","Orchidaceae","SPECIES","3"
"Caryodendron orinocense H.Karst.","Euphorbiaceae","SPECIES","3"
"Spondias L.","Anacardiaceae","GENUS","3"
"Squamidium leucotrichum (Taylor) Broth.","Brachytheciaceae","SPECIES","3"
"Asplenium alatum Humb. & Bonpl. ex Willd.","Aspleniaceae","SPECIES","3"
"Frangula sphaerosperma (Sw.) Kartesz & Gandhi","Rhamnaceae","SPECIES","3"
"Streptopogon calymperes Müll.Hal.","Pottiaceae","SPECIES","3"
"Tabernaemontana divaricata (L.) R.Br. ex Roem. & Schult.","Apocynaceae","SPECIES","3"
"Tamarindus indica L.","Fabaceae","SPECIES","3"
"Galphimia gracilis Bartl.","Malpighiaceae","SPECIES","3"
"Gasteranthus calcaratus subsp. calcaratus","Gesneriaceae","SUBSPECIES","3"
"Asplenium L.","Aspleniaceae","GENUS","3"
"Tetrorchidium Poepp.","Euphorbiaceae","GENUS","3"
"Tetrorchidium rubrivenium Poepp.","Euphorbiaceae","SPECIES","3"
"Cavendishia adenophora Mansf.","Ericaceae","SPECIES","3"
"Thelypteris Schmidel","Thelypteridaceae","GENUS","3"
"Themistoclesia cuatrecasasii A.C.Sm.","Ericaceae","SPECIES","3"
"Geonoma undata Klotzsch","Arecaceae","SPECIES","3"
"Thuidium peruvianum Mitt.","Thuidiaceae","SPECIES","3"
"Thuja occidentalis L.","Cupressaceae","SPECIES","3"
"Gomphichis Lindl.","Orchidaceae","GENUS","3"
"Tillandsia fendleri Griseb.","Bromeliaceae","SPECIES","3"
"Asplundia urophylla Harling","Cyclanthaceae","SPECIES","3"
"Gonzalagunia rosea Standl.","Rubiaceae","SPECIES","3"
"Torenia fournieri Linden ex E.Fourn.","Linderniaceae","SPECIES","3"
"Tournefortia bicolor Sw.","Heliotropiaceae","SPECIES","3"
"Graffenrieda uribei Wurdack","Melastomataceae","SPECIES","3"
"Tracheophyta",NULL,"PHYLUM","3"
"Trachyxiphium guadalupense (Brid.) W.R.Buck","Pilotrichaceae","SPECIES","3"
"Tradescantia spathacea Sw.","Commelinaceae","SPECIES","3"
"Grevillea robusta A.Cunn. ex R.Br.","Proteaceae","SPECIES","3"
"Cedrela montana Moritz ex Turcz.","Meliaceae","SPECIES","3"
"Guatteria crassipes R.E.Fr.","Annonaceae","SPECIES","3"
"Uncinia hamata (Sw.) Urb.","Cyperaceae","SPECIES","3"
"Varronia spinescens (L.) Borhidi","Cordiaceae","SPECIES","3"
"Andropogon aequatoriensis Hitchc.","Poaceae","SPECIES","3"
"Vesicularia vesicularis var. rutilans (Brid.) W.R.Buck","Hypnaceae","VARIETY","3"
"Vicia faba L.","Fabaceae","SPECIES","3"
"Vitex flavens Kunth","Lamiaceae","SPECIES","3"
"Wettinia fascicularis (Burret) H.E.Moore & J.Dransf.","Arecaceae","SPECIES","3"
"Wijkia subnitida (Hampe) H.A.Crum","Pylaisiadelphaceae","SPECIES","3"
"Centrosema molle Mart. ex Benth.","Fabaceae","SPECIES","3"
"Xylobium leontoglossum (Rchb.f.) Benth. ex Rolfe","Orchidaceae","SPECIES","3"
"Xyris Gronov. ex L.","Xyridaceae","GENUS","3"
"Heliconia griggsiana L.B.Sm.","Heliconiaceae","SPECIES","3"
"Zamia roezlii Linden","Zamiaceae","SPECIES","3"
"Heliconia L.","Heliconiaceae","GENUS","3"
"Heliconiaceae","Heliconiaceae","FAMILY","3"
"Henriettea lawrancei (Gleason) Penneys, Michelang., Judd & Almeda","Melastomataceae","SPECIES","3"
"Cestrum schlechtendalii G.Don","Solanaceae","SPECIES","3"
"Chamaecrista nictitans var. ramosa (Vogel) H.S.Irwin & Barneby","Fabaceae","VARIETY","3"
"Hoffmannia dichroantha Standl.","Rubiaceae","SPECIES","3"
"Hoffmannia sprucei Standl.","Rubiaceae","SPECIES","3"
"Hookeriopsis subfalcata (Hampe) A.Jaeger","Pilotrichaceae","SPECIES","3"
"Hookeriopsis undata (Hedw.) A.Jaeger","Pilotrichaceae","SPECIES","3"
"Axonopus compressus (Sw.) P.Beauv.","Poaceae","SPECIES","3"
"Christella dentata (Forssk.) Brownsey & Jermy","Thelypteridaceae","SPECIES","3"
"Chromolaena DC.","Asteraceae","GENUS","3"
"Hyospathe pittieri Burret","Arecaceae","SPECIES","3"
"Chromolaena scabra (L.fil.) R.M.King & H.Rob.","Asteraceae","SPECIES","3"
"Chromolaena subscandens (Hieron.) R.M.King & H.Rob.","Asteraceae","SPECIES","3"
"Chrysophyllum cainito L.","Sapotaceae","SPECIES","3"
"Chusquea Kunth","Poaceae","GENUS","3"
"Indigofera suffruticosa Mill.","Fabaceae","SPECIES","3"
"Indigofera trita L.f.","Fabaceae","SPECIES","3"
"Inga ingoides (Rich.) Willd.","Fabaceae","SPECIES","3"
"Inga oerstediana Benth. ex Seem.","Fabaceae","SPECIES","3"
"Inga pavoniana G.Don","Fabaceae","SPECIES","3"
"Inga punctata Willd.","Fabaceae","SPECIES","3"
"Inga sierrae Britton & Killip","Fabaceae","SPECIES","3"
"Ipomoea carnea Jacq.","Convolvulaceae","SPECIES","3"
"Cinnamomum Schaeff.","Lauraceae","GENUS","3"
"Cissus verticillata (L.) Nicolson & C.E.Jarvis","Vitaceae","SPECIES","3"
"Citharexylum montanum Moldenke","Verbenaceae","SPECIES","3"
"Jacaranda Juss.","Bignoniaceae","GENUS","3"
"Jatropha podagrica Hook.","Euphorbiaceae","SPECIES","3"
"Clarisia biflora Ruiz & Pav.","Moraceae","SPECIES","3"
"Annona reticulata L.","Annonaceae","SPECIES","3"
"Banara Aubl.","Salicaceae","GENUS","3"
"Clethra L.","Clethraceae","GENUS","3"
"Clibadium F.Allam. ex L.","Asteraceae","GENUS","3"
"Lantana trifolia L.","Verbenaceae","SPECIES","3"
"Leandra subseriata (Naudin) Cogn.","Melastomataceae","SPECIES","3"
"Clidemia octona (Bonpl.) L.O.Williams","Melastomataceae","SPECIES","3"
"Lellingeria major (Copel.) A.R.Sm. & R.C.Moran","Polypodiaceae","SPECIES","3"
"Barleria cristata L.","Acanthaceae","SPECIES","3"
"Clitoria falcata Lam.","Fabaceae","SPECIES","3"
"Liabum stipulatum Rusby","Asteraceae","SPECIES","3"
"Cnidoscolus aconitifolius (Mill.) I.M.Johnst.","Euphorbiaceae","SPECIES","3"
"Bauhinia Plum. ex L.","Fabaceae","GENUS","3"
"Lipocarpha humboldtiana Nees","Cyperaceae","SPECIES","3"
"Luehea seemannii Planch. & Triana","Malvaceae","SPECIES","3"
"Macrocarpaea luteynii J.R.Grant & Struwe","Gentianaceae","SPECIES","3"
"Begonia foliosa Kunth","Begoniaceae","SPECIES","3"
"Macromitrium guatemalense Müll.Hal.","Orthotrichaceae","SPECIES","3"
"Macromitrium richardii Schwägr.","Orthotrichaceae","SPECIES","3"
"Macromitrium viticulosum (Raddi) Brid.","Orthotrichaceae","SPECIES","3"
"Magnolia hernandezii (Lozano) Govaerts","Magnoliaceae","SPECIES","3"
"Mandevilla veraguasensis (Seem.) Hemsl.","Apocynaceae","SPECIES","3"
"Masdevallia strumosa P.Ortiz & E.Calderón","Orchidaceae","SPECIES","3"
"Euphorbia pulcherrima Willd. ex Klotzsch","Euphorbiaceae","SPECIES","2"
"Selaginella P.Beauv.","Selaginellaceae","GENUS","2"
"Sedum L.","Crassulaceae","GENUS","2"
"Euphorbia lasiocarpa Klotzsch","Euphorbiaceae","SPECIES","2"
"Scoparia dulcis L.","Plantaginaceae","SPECIES","2"
"Tibouchina mollis (Bonpl.) Cogn.","Melastomataceae","SPECIES","2"
"Euphorbia lancifolia Schltdl.","Euphorbiaceae","SPECIES","2"
"Schefflera sprucei (Seem.) Harms","Araliaceae","SPECIES","2"
"Scaphyglottis aurea (Rchb.f.) Foldats","Orchidaceae","SPECIES","2"
"Cordia bogotensis Benth.","Cordiaceae","SPECIES","2"
"Gomphocarpus physocarpus E.Mey.","Apocynaceae","SPECIES","2"
"Tillandsia compacta Griseb.","Bromeliaceae","SPECIES","2"
"Tillandsia complanata Benth.","Bromeliaceae","SPECIES","2"
"Euphorbia dioeca Kunth","Euphorbiaceae","SPECIES","2"
"Tillandsia elongata Kunth","Bromeliaceae","SPECIES","2"
"Euphorbia cotinifolia L.","Euphorbiaceae","SPECIES","2"
"Limnocharis flava (L.) Buchenau","Alismataceae","SPECIES","2"
"Gonopterodendron arboreum (Jacq.) Godoy-Bürki","Zygophyllaceae","SPECIES","2"
"Saurauia strigillosa Triana & Planch.","Actinidiaceae","SPECIES","2"
"Tillandsia orbicularis L.B.Sm.","Bromeliaceae","SPECIES","2"
"Marcgravia L.","Marcgraviaceae","GENUS","2"
"Euphorbia arenaria Kunth","Euphorbiaceae","SPECIES","2"
"Campyloneurum phyllitidis (L.) C.Presl","Polypodiaceae","SPECIES","2"
"Tillandsia variabilis Schltdl.","Bromeliaceae","SPECIES","2"
"Sapotaceae","Sapotaceae","FAMILY","2"
"Tithonia Desf. ex Juss.","Asteraceae","GENUS","2"
"Abarema lehmannii (Britton & Rose) Barneby & J.W.Grimes","Fabaceae","SPECIES","2"
"Alternanthera bettzickiana (Regel) G.Nicholson","Amaranthaceae","SPECIES","2"
"Lippia alba (Mill.) N.E.Br. ex Britton & P.Wilson","Verbenaceae","SPECIES","2"
"Topobea pittieri Cogn.","Melastomataceae","SPECIES","2"
"Biophytum dendroides (Kunth) DC.","Oxalidaceae","SPECIES","2"
"Livistona R.Br.","Arecaceae","GENUS","2"
"Cecropia hispidissima Cuatrec.","Urticaceae","SPECIES","2"
"Eucharis ×grandiflora Planch. & Linden","Amaryllidaceae","SPECIES","2"
"Cecropia obtusifolia Bertol.","Urticaceae","SPECIES","2"
"Sanchezia oblonga Ruiz & Pav.","Acanthaceae","SPECIES","2"
"Tournefortiopsis crispiflora (Vahl) Borhidi","Rubiaceae","SPECIES","2"
"Tournefortiopsis dependens (Ruiz & Pav.) Borhidi","Rubiaceae","SPECIES","2"
"Lobelia laxiflora Kunth","Campanulaceae","SPECIES","2"
"Tovomitopsis membranacea (Planch. & Triana) D' Arcy","Clusiaceae","SPECIES","2"
"Toxicodendron Mill.","Anacardiaceae","GENUS","2"
"Salvia splendens Sellow ex Schult.","Lamiaceae","SPECIES","2"
"Graffenriedia Spreng., 1830","Melastomataceae","GENUS","2"
"Mittenothamnium scalpellifolium (Müll.Hal.) H.A.Crum","Hypnaceae","SPECIES","2"
"Campyloneurum C.Presl","Polypodiaceae","GENUS","2"
"Lonchocarpus Kunth","Fabaceae","GENUS","2"
"Salvia coccinea Buc'hoz ex Etl.","Lamiaceae","SPECIES","2"
"Salpichlaena volubilis (Kaulf.) J.Sm.","Blechnaceae","SPECIES","2"
"Cecropia telealba Cuatrec.","Urticaceae","SPECIES","2"
"Critonia morifolia (Mill.) R.M.King & H.Rob.","Asteraceae","SPECIES","2"
"Tradescantia zanonia (L.) Sw.","Commelinaceae","SPECIES","2"
"Salix humboldtiana Willd.","Salicaceae","SPECIES","2"
"Greigia Regel","Bromeliaceae","GENUS","2"
"Salacia cordata (Miers) Mennega","Celastraceae","SPECIES","2"
"Asplundia utilis (Oerst.) Harling","Cyclanthaceae","SPECIES","2"
"Eucalyptus camaldulensis Dehn.","Myrtaceae","SPECIES","2"
"Mimosa albida Humb. & Bonpl. ex Willd.","Fabaceae","SPECIES","2"
"Tribulus cistoides L.","Zygophyllaceae","SPECIES","2"
"Ruta graveolens L.","Rutaceae","SPECIES","2"
"Campylocentrum micranthum (Lindl.) Rolfe","Orchidaceae","SPECIES","2"
"Rubus glaucus Benth.","Rosaceae","SPECIES","2"
"Roupala montana var. montana","Proteaceae","VARIETY","2"
"Trichomanes dactylites Sodiro","Hymenophyllaceae","SPECIES","2"
"Escallonia paniculata (Ruiz & Pav.) Roem. & Schult.","Escalloniaceae","SPECIES","2"
"Ronabea latifolia Aubl.","Rubiaceae","SPECIES","2"
"Rollinia mucosa (Jacq.) Baill.","Annonaceae","SPECIES","2"
"Trichosteleum schlimii (Müll.Hal.) R.S.Williams","Sematophyllaceae","SPECIES","2"
"Rhynchospora Vahl","Cyperaceae","GENUS","2"
"Tridax procumbens L.","Asteraceae","SPECIES","2"
"Rhynchospora tenerrima Nees ex Spreng.","Cyperaceae","SPECIES","2"
"Miltoniopsis vexillaria (Rchb.f.) God.-Leb.","Orchidaceae","SPECIES","2"
"Rhynchospora holoschoenoides (Rich.) Herter","Cyperaceae","SPECIES","2"
"Rhynchosia schomburgkii Benth.","Fabaceae","SPECIES","2"
"Erythroxylum coca Lam.","Erythroxylaceae","SPECIES","2"
"Erythroxylum Browne","Erythroxylaceae","GENUS","2"
"Guatteria cargadero Triana & Planch.","Annonaceae","SPECIES","2"
"Acmella Rich. ex Pers.","Asteraceae","GENUS","2"
"Triumfetta grandiflora Vahl","Malvaceae","SPECIES","2"
"Triumfetta mollissima Kunth","Malvaceae","SPECIES","2"
"Trizeuxis falcata Lindl.","Orchidaceae","SPECIES","2"
"Mikania Willd.","Asteraceae","GENUS","2"
"Rhodobryum beyrichianum (Hornsch.) Paris","Bryaceae","SPECIES","2"
"Rhaphiolepis loquata B.B.Liu & J.Wen","Rosaceae","SPECIES","2"
"Rhamnus L.","Rhamnaceae","GENUS","2"
"Araliaceae","Araliaceae","FAMILY","2"
"Crinum ×amabile Donn","Amaryllidaceae","SPECIES","2"
"Racinaea adpressa (André) J.R.Grant","Bromeliaceae","SPECIES","2"
"Erythrina crista-galli L.","Fabaceae","SPECIES","2"
"Pterichis Lindl.","Orchidaceae","GENUS","2"
"Guatteria latifolia (Mart.) R.E.Fr.","Annonaceae","SPECIES","2"
"Psychotria poeppigiana Müll.Arg.","Rubiaceae","SPECIES","2"
"Urera laciniata Goudot ex Wedd.","Urticaceae","SPECIES","2"
"Urochloa brizantha (A.Rich.) R.D.Webster","Poaceae","SPECIES","2"
"Urochloa humidicola (Rendle) Morrone & Zuloaga","Poaceae","SPECIES","2"
"Psychotria elata (Sw.) Hammel","Rubiaceae","SPECIES","2"
"Eragrostis pectinacea (Michx.) Nees","Poaceae","SPECIES","2"
"Urochloa ruziziensis (R.Germ. & C.M.Evrard) Crins","Poaceae","SPECIES","2"
"Utricularia jamesoniana Oliv.","Lentibulariaceae","SPECIES","2"
"Psychotria berteroana DC.","Rubiaceae","SPECIES","2"
"Valeriana crassifolia Kunth","Caprifoliaceae","SPECIES","2"
"Arachis pintoi Krapov. & W.C.Greg.","Fabaceae","SPECIES","2"
"Ceiba samauma (Mart. & Zucc.) Schum.","Malvaceae","SPECIES","2"
"Varronia acuta (Pittier) Borhidi","Cordiaceae","SPECIES","2"
"Episcia reptans Mart.","Gesneriaceae","SPECIES","2"
"Celastrus colombianus Cuatrec.","Celastraceae","SPECIES","2"
"Arachis hypogaea L.","Fabaceae","SPECIES","2"
"Anthurium giganteum Engl.","Araceae","SPECIES","2"
"Anthurium dapaense Croat","Araceae","SPECIES","2"
"Guzmania amplectens L.B.Sm.","Bromeliaceae","SPECIES","2"
"Pseuderanthemum Radlk.","Acanthaceae","GENUS","2"
"Guzmania candelabrum (André) André ex Mez","Bromeliaceae","SPECIES","2"
"Callisia repens (Jacq.) L.","Commelinaceae","SPECIES","2"
"Epipremnum aureum (Linden & André) G.S.Bunting","Araceae","SPECIES","2"
"Cenchrus echinatus L.","Poaceae","SPECIES","2"
"Verbesina L.","Asteraceae","GENUS","2"
"Epiphyllum phyllanthus (L.) Haw.","Cactaceae","SPECIES","2"
"Psammisia pennellii A.C.Sm.","Ericaceae","SPECIES","2"
"Guzmania diffusa L.B.Sm.","Bromeliaceae","SPECIES","2"
"Psammisia ferruginea A.C.Sm.","Ericaceae","SPECIES","2"
"Vesicularia amphibola (Spruce ex Mitt.) Broth.","Hypnaceae","SPECIES","2"
"Vesicularia vesicularis (Schwägr.) Broth.","Hypnaceae","SPECIES","2"
"Ludwigia decurrens Walter","Onagraceae","SPECIES","2"
"Protium Burm.f.","Burseraceae","GENUS","2"
"Viburnum L.","Viburnaceae","GENUS","2"
"Epidendrum shigenobui Hágsater","Orchidaceae","SPECIES","2"
"Prosopis juliflora (Sw.) DC.","Fabaceae","SPECIES","2"
"Ludwigia erecta (L.) H.Hara","Onagraceae","SPECIES","2"
"Vigna adenantha (G.Mey.) Maréchal, Mascherpa & Stainier","Fabaceae","SPECIES","2"
"Guzmania lingulata (L.) Mez","Bromeliaceae","SPECIES","2"
"Vigna Savi","Fabaceae","GENUS","2"
"Epidendrum porpax Rchb.f.","Orchidaceae","SPECIES","2"
"Prestoea Hook.f.","Arecaceae","GENUS","2"
"Vismia lauriformis (Lam.) Choisy","Hypericaceae","SPECIES","2"
"Prescottia stachyodes (Sw.) Lindl.","Orchidaceae","SPECIES","2"
"Pouteria Aubl.","Sapotaceae","GENUS","2"
"Cremosperma hirsutissimum var. hirsutissimum","Gesneriaceae","VARIETY","2"
"Vitis tiliifolia Humb. & Bonpl. ex Roem. & Schult.","Vitaceae","SPECIES","2"
"Pourouma cecropiifolia Mart.","Urticaceae","SPECIES","2"
"Atrichum androgynum (Müll.Hal.) A.Jaeger","Polytrichaceae","SPECIES","2"
"Epidendrum paniculatum Ruiz & Pav.","Orchidaceae","SPECIES","2"
"Pothomorphe umbellata (L.) Miq.","Piperaceae","SPECIES","2"
"Guzmania sneidernii L.B.Sm.","Bromeliaceae","SPECIES","2"
"Waltheria indica L.","Malvaceae","SPECIES","2"
"Guzmania triangularis L.B.Sm.","Bromeliaceae","SPECIES","2"
"Posoqueria longiflora Aubl.","Rubiaceae","SPECIES","2"
"Posoqueria coriacea M.Martens & Galeotti","Rubiaceae","SPECIES","2"
"Atrichum oerstedianum (Müll.Hal.) Mitt.","Polytrichaceae","SPECIES","2"
"Epidendrum mora-retanae Hágsater","Orchidaceae","SPECIES","2"
"Epidendrum leucochilum Link, Klotzsch & Otto","Orchidaceae","SPECIES","2"
"Apocynaceae","Apocynaceae","FAMILY","2"
"Handroanthus chrysotrichus (Mart. ex DC.) Mattos","Bignoniaceae","SPECIES","2"
"Aphelandra silvicola Leonard","Acanthaceae","SPECIES","2"
"Centropogon cornutus (L.) Druce","Campanulaceae","SPECIES","2"
"Centropogon granulosus C.Presl","Campanulaceae","SPECIES","2"
"Calliandra trinervia Benth.","Fabaceae","SPECIES","2"
"Adiantum raddianum C.Presl","Pteridaceae","SPECIES","2"
"Polyscias guilfoylei (W.Bull ex Cogn. & Marchal) Bailey","Araliaceae","SPECIES","2"
"Ludwigia peruviana (L.) H.Hara","Onagraceae","SPECIES","2"
"Ludwigia sedoides (Humb. & Bonpl.) H.Hara","Onagraceae","SPECIES","2"
"Epidendrum cleistocoleum Hágsater & E.Santiago","Orchidaceae","SPECIES","2"
"Calliandra antioquiae Barneby","Fabaceae","SPECIES","2"
"Xanthosoma caucavallense Croat & Delannay","Araceae","SPECIES","2"
"Poinsettia Graham","Euphorbiaceae","GENUS","2"
"Podranea ricasoliana (Tanfani) Sprague","Bignoniaceae","SPECIES","2"
"Centropogon vaughianus E.Wimm.","Campanulaceae","SPECIES","2"
"Xanthosoma reticulatum (Engl.) Croat & Delannay","Araceae","SPECIES","2"
